"subject_nr","language","duration","age","gender","Exemplar","CategoryCorrect","CategoryLeft","CategoryRight","Color","correctResponse","correct","count","Condition","File","mt_id","xpos_max","xpos_min","ypos_max","ypos_min","MAD","MAD_time","MD_above","MD_above_time","MD_below","MD_below_time","AD","AUC","xpos_flips","ypos_flips","xpos_reversals","ypos_reversals","RT","initiation_time","idle_time","total_dist","vel_max","vel_max_time","vel_min","vel_min_time","acc_max","acc_max_time","acc_min","acc_min_time"
19,"de",654.560000000056,21,"female","grün","grün","grün","lila","#22AF48","grün",TRUE,4,"congruent","preprocessed_train_data.csv","id1168",421,0,0,-549,26.6897133666797,78,26.6897133666797,78,0,0,8.3258845893037,10489,0,0,0,0,281,0,0,695.933328262245,6.19713195312513,94,0,0,0.114166853298307,16,-0.112390756331365,109
16,"de",757.754999988014,24,"female","lila","lila","rot","lila","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1169",258,-468,0,-497,475.761139193697,310.699999989942,475.761139193697,310.699999989942,0,0,190.507686641339,148891,2,0,2,0,566.5,0,0,1252.52649331223,6.58152005618763,434.5,0,0,0.107673693863079,350.600000019884,-0.231485589444464,1.5
10,"de",848,20,"female","grün","lila","grün","lila","#8632eb","lila",TRUE,4,"incongruent","preprocessed_train_data.csv","id1170",0,-342,0,-404,58.6507268334679,89,58.6507268334679,89,-2.4221539105267,259,14.9778088752978,20100,1,1,0,0,454,0,171,552.171571959202,6.875,81,0,0,0.378033693726582,81,-0.354869611964568,105
16,"de",577.328999999911,24,"female","rot","rot","rot","grün","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1171",382,0,0,-474,72.7730580754401,349.100000020117,72.7730580754401,349.100000020117,-1.5572402838589,39.6000000201166,26.6335397105458,25365.5,0,0,0,0,516.300000010058,0,0,631.934169630011,4.35974432615991,416.300000010058,0,0,0.0455891268183882,416.300000010058,-0.0772593073218973,466.100000020117
19,"de",892.439999999944,21,"female","lila","lila","lila","blau","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1172",604,0,0,-528,50.4084251148614,313,50.4084251148614,313,-37.4448340863116,141,4.23964444526542,7685.5,2,0,0,0,468,0,0,845.476237270749,6.46686264737392,78,0,0,0.174889134351719,109,-0.271236781014671,94
10,"de",1069,20,"female","rot","rot","blau","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1173",0,-559,0,-497,119.273564881245,81,119.273564881245,81,0,0,27.6540022564672,56424.5,1,1,0,0,648,0,81,852.954575728707,10.0650942593192,65,0,0,0.643396051981849,65,-0.65219640715578,72
16,"de",725.195999999996,24,"female","gelb","grün","grün","gelb","#22AF48","grün",TRUE,4,"incongruent","preprocessed_train_data.csv","id1174",518,-313,0,-484,516.923583649192,410.699999990175,516.923583649192,410.699999990175,0,0,226.142889008332,146880.5,2,2,2,0,636.699999990175,0,0,1394.70469160602,6.88890638998673,522.800000010058,0,0,0.143469404571873,488.800000010058,-0.099431920826206,388.600000020117
19,"de",745.199999999953,21,"female","blau","lila","blau","lila","#8632eb","lila",TRUE,4,"incongruent","preprocessed_train_data.csv","id1175",59,-493,7,-588,87.1777882989859,359,87.1777882989859,359,0,0,24.697538841714,33355,1,1,1,1,656,0,0,879.922063522643,5.68076677140605,391,0,0,0.125826696392246,343,-0.114822332894451,453
10,"de",779,20,"female","gelb","grün","grün","gelb","#22AF48","grün",TRUE,4,"incongruent","preprocessed_train_data.csv","id1176",320,0,0,-373,89.8045806626688,121,89.8045806626688,121,-0.651126448670096,291,31.4310945393961,25971.5,0,0,0,0,332,0,33,527.933139846376,4.266512041469,113,0,0,0.216931868756804,113,-0.389258623038424,121
19,"de",702.360000000102,21,"female","grün","grün","grün","blau","#22AF48","grün",TRUE,4,"congruent","preprocessed_train_data.csv","id1177",658,0,2,-497,-8.1238920453439,405,0.110355900302478,281,-8.1238920453439,405,-2.64892746705071,-3018.5,0,1,0,1,546,0,0,828.596701256976,5.88028721898665,390,0,0,0.0793882767795097,375,-0.0944889954398786,515
16,"de",722.580999976257,24,"female","lila","lila","lila","blau","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1178",448,0,3,-463,23.5401274400133,419.800000010058,23.5401274400133,419.800000010058,-2.08610914409718,23.1000000198837,6.15385070175795,7318,0,1,0,1,677.100000019884,0,0,655.666926978287,4.52905354236929,469.800000010058,0,0,0.0640574264114938,419.800000010058,-0.0895592782641171,502.800000010058
10,"de",731,20,"female","grün","blau","grün","blau","#0F89CA","blau",TRUE,4,"incongruent","preprocessed_train_data.csv","id1179",31,-453,0,-352,208.926970995294,195,208.926970995294,195,-0.965688914643928,348,75.7475733066081,72629,1,0,1,0,372,0,0,748.320868509222,6.13009991761961,235,0,0,0.358034044113043,203,-0.422512489702452,243
16,"de",483.461999988067,24,"female","gelb","rot","rot","gelb","#EE224A","rot",TRUE,4,"incongruent","preprocessed_train_data.csv","id1180",421,0,0,-534,89.7605852964886,249.5,89.7605852964886,249.5,-1.73677033987832,47.5,35.0799457303595,37498.5,0,0,0,0,453.200000047917,0,0,710.458726082813,3.06167020824798,165.400000035996,0,0,0.0386998796796167,149.300000011921,-0.0672043001059606,3.60000002395827
19,"de",738.800000000047,21,"female","gelb","gelb","lila","gelb","#F9DF30","gelb",TRUE,4,"congruent","preprocessed_train_data.csv","id1181",0,-556,0,-610,40.1686409300415,218,40.1686409300415,218,-0.823872710153462,407,15.4354109989772,18019.5,0,0,0,0,438,0,0,838.482718275259,4.99688792038494,141,0,0,0.0824722884940254,94,-0.108430623706556,312
10,"de",923,20,"female","rot","rot","lila","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1182",0,-425,0,-506,100.388119934773,332,100.388119934773,332,0,0,48.0244813747278,39403.5,2,1,0,0,527,0,16,936.634409485567,10.78917281352,65,0,0,0.705739082582475,65,-0.801994861548258,73
10,"de",719,20,"female","gelb","gelb","blau","gelb","#F9DF30","gelb",TRUE,4,"congruent","preprocessed_train_data.csv","id1183",10,-471,0,-384,163.397861794595,130,163.397861794595,130,0,0,48.3573203783228,63223,2,1,1,0,340,0,33,722.758740329068,8.74642784226795,138,0,0,0.763693744193978,138,-0.485183173318921,130
16,"de",974.643000023905,24,"female","lila","rot","rot","lila","#EE224A","rot",TRUE,4,"incongruent","preprocessed_train_data.csv","id1184",520,-369,0,-477,599.389407112185,337,599.389407112185,337,0,0,221.067222957101,45730,2,1,2,0,578,0,0,2092.58581598627,8.07018970491195,256.800000009825,0,0,0.156914024952523,406.899999979883,-0.198711816865749,306.800000009825
19,"de",1643.17999999993,21,"female","lila","grün","lila","grün","#22AF48","grün",TRUE,4,"incongruent","preprocessed_train_data.csv","id1185",158,-975,0,-731,-282.25345687954,500,171.1773292417,391,-282.25345687954,500,47.4842729065549,-49384.5,5,4,1,0,1344,0,0,2486.22202477089,18.6837370793426,484,0,0,0.224977437574212,47,-0.568811529192741,516
16,"de",654.370000000112,24,"female","blau","blau","gelb","blau","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1186",3,-444,0,-381,84.2424207242295,104.899999980116,84.2424207242295,104.899999980116,0,0,29.9777583679024,30429.5,1,0,1,0,276.199999989942,0,0,621.369798346465,4.01827241885229,72,0,0,0.100818173808074,38.8999999801163,-0.0448204469323442,154.800000010058
19,"de",998.280000000028,21,"female","grün","blau","grün","blau","#0F89CA","blau",TRUE,4,"incongruent","preprocessed_train_data.csv","id1187",51,-809,0,-649,63.6530688615103,140,63.6530688615103,140,-28.2884280264692,265,7.49414434466749,13264,2,1,1,0,750,0,0,1257.22886477196,10.8782689199099,156,0,0,0.288233019203703,156,-0.303236677847253,233
10,"de",1131,20,"female","rot","blau","blau","rot","#0F89CA","blau",TRUE,4,"incongruent","preprocessed_train_data.csv","id1188",334,-483,0,-504,675.77609334478,235,675.77609334478,235,0,0,364.27203974083,128013.5,1,3,1,0,721,0,97,1586.8024586695,9.88211768802619,113,0,0,0.868091489885341,486,-0.958530560375894,121
16,"de",618.129000023939,24,"female","lila","lila","lila","grün","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1189",570,-4,0,-506,58.1349903869342,284.600000020117,58.1349903869342,284.600000020117,-10.1444311819403,400.800000010058,11.508311986914,16201.5,2,0,2,0,518.600000020117,0,0,793.205475088547,6.17454451761423,334.600000020117,0,0,0.0966394838442655,301.100000020117,-0.11007992599154,367.699999990175
10,"de",753,20,"female","rot","rot","gelb","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1190",0,-486,0,-422,64.2999755295037,122,64.2999755295037,122,-6.45854712274642,340,17.9236918186125,27755,1,1,0,0,365,0,74,682.709111009133,8.95806416477617,97,0,0,0.766204630003747,97,-0.710364288743419,106
19,"de",1089.60000000009,21,"female","gelb","grün","grün","gelb","#22AF48","grün",TRUE,4,"incongruent","preprocessed_train_data.csv","id1191",534,0,7,-517,54.7300373612569,594,54.7300373612569,594,-36.1458537266778,781,4.05545291880412,7306,2,1,0,1,984,0,0,793.949177718363,5.4270733365231,656,0,0,0.160279839345902,656,-0.149773676696271,702
16,"de",656.102000023937,24,"female","lila","lila","lila","rot","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1192",534,0,0,-534,11.3137084989848,415.899999980116,11.3137084989848,415.899999980116,0,0,3.95979797464467,4601.5,0,0,0,0,564.100000019884,0,0,756.182977569634,4.81621910273912,415.899999980116,0,0,0.0730701923198182,332.899999980116,-0.055237616862112,548.899999980116
10,"de",1307,20,"female","blau","blau","blau","grün","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1193",389,-448,0,-467,646.498739808252,251,646.498739808252,251,0,0,268.912339968524,120631.5,1,3,1,0,907,0,101,1544.04495421989,10.2179376588429,405,0,0,1.04950637489099,405,-1.6800848133279,393
19,"de",1819.45999999996,21,"female","blau","grün","grün","blau","#22AF48","grün",TRUE,4,"incongruent","preprocessed_train_data.csv","id1194",561,-501,77,-562,744.551032800762,937,744.551032800762,937,-95.4474141018076,265,126.306188247863,74967,4,3,2,1,1703,0,0,2540.90673937651,12.5333333333333,1250,0,0,0.263333333333333,1218,-0.352222222222222,1265
16,"de",531.158000000054,24,"female","rot","rot","rot","lila","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1195",442,0,1,-454,12.5089861094375,372.800000010058,12.5089861094375,372.800000010058,-12.1081177683074,239.199999989942,1.23574768151522,1997,0,1,0,1,472,0,0,638.309632813932,4.94852887337582,288.899999980116,0,0,0.0888368255091558,288.899999980116,-0.0535232720147856,323
19,"de",723.139999999898,21,"female","gelb","gelb","gelb","lila","#F9DF30","gelb",TRUE,4,"congruent","preprocessed_train_data.csv","id1196",786,0,0,-654,-45.552930970526,296,19.9803851545332,234,-45.552930970526,296,-9.65978159944849,-4827,0,0,0,0,421,0,0,1044.86377565811,11.9145102944081,250,0,0,0.179870954178692,234,-0.274201203288722,265
10,"de",893,20,"female","grün","rot","rot","grün","#EE224A","rot",TRUE,4,"incongruent","preprocessed_train_data.csv","id1197",424,-28,0,-390,170.571518333551,146,170.571518333551,146,-10.5123047609296,324,42.9089685179763,35192.5,2,0,2,0,494,0,24,716.150321776561,9.5603347221737,189,0,0,0.538336278938278,189,-0.589900162217004,194
16,"de",751.134000011953,24,"female","blau","blau","lila","blau","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1198",19,-700,0,-494,158.956387815049,117.600000020117,158.956387815049,117.600000020117,-77.2344986392138,217.699999990175,8.09848567901009,57100.5,2,0,1,0,395.300000010058,0,0,1020.54368991236,9.08151607040716,152,0,0,0.1405327600456,117.600000020117,-0.144559405479523,167.699999990175
10,"de",896.000000000233,20,"female","gelb","rot","rot","gelb","#EE224A","rot",TRUE,4,"incongruent","preprocessed_train_data.csv","id1199",397,-2,0,-452,127.394376466907,138,127.394376466907,138,-100.563527890612,291,-4.93078848855797,4399.5,3,0,2,0,470,0,0,758.37985684132,7.39192972098626,154,0,0,0.727303634358178,154,-0.585216744912671,202
19,"de",1417.73999999999,21,"female","rot","lila","rot","lila","#8632eb","lila",TRUE,4,"incongruent","preprocessed_train_data.csv","id1200",686,-485,0,-578,896.967169442333,578,896.967169442333,578,-28.333965994447,203,289.371551564412,93162.5,3,1,3,0,1078,0,0,2815.07653670635,12.5377651738879,703,0,0,0.303515985200711,687,-0.427517678259191,718
16,"de",715.15699999989,24,"female","lila","lila","grün","lila","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1201",138,-427,1,-474,193.810225405425,390.200000039767,193.810225405425,390.200000039767,0,0,78.2932330524858,81074.5,1,1,1,1,632.600000019884,0,0,869.973841268759,5.09154941373704,406.100000019884,0,0,0.0809163997324033,390.200000039767,-0.0485068200738546,506.200000039767
10,"de",856,20,"female","gelb","gelb","gelb","rot","#F9DF30","gelb",TRUE,4,"congruent","preprocessed_train_data.csv","id1202",408,0,0,-429,174.324813524782,146,174.324813524782,146,0,0,67.1087374256496,58914.5,0,1,0,0,437,0,8,699.530874579483,4.55006868080032,202,0,0,0.202603876992866,178,-0.336561053511754,218
19,"de",933.5,21,"female","rot","rot","gelb","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1203",460,-607,1,-546,596.917581304427,578,596.917581304427,578,0,0,257.809891642229,273980,1,1,1,1,750,0,0,1701.10232587634,12.7011810474459,625,0,0,0.494389942078859,625,-0.207033526556848,703
19,"de",782.260000000009,21,"female","lila","lila","grün","lila","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1204",88,-710,0,-525,118.558984368016,250,118.558984368016,250,-10.9736990975841,375,37.9098458453537,49355.5,1,0,1,0,500,0,0,1048.79525329056,10.7334538360213,312,0,0,0.17420193983389,281,-0.366028190143527,328
10,"de",795,20,"female","lila","lila","blau","lila","#8632eb","lila",TRUE,4,"congruent","preprocessed_train_data.csv","id1205",16,-410,0,-435,219.200219557403,146,219.200219557403,146,-0.680669552337481,356,78.9862300392181,87457.5,2,1,1,0,365,0,14,768.924690495386,6.45779567654474,138,0,0,0.574942135391241,138,-0.378176640263531,146
16,"de",870.698999988148,24,"female","rot","rot","blau","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1206",150,-422,8,-412,363.094428303298,557.199999989942,363.094428303298,557.199999989942,-2.92995849533533,229.600000019884,102.781627255432,63440,3,3,3,1,874,0,0,1237.09334009802,5.80153298467692,653.199999989942,0,0,0.0977618487712548,369.800000010058,-0.952830188656866,198.800000010058
16,"de",573.226999988081,24,"female","gelb","gelb","gelb","rot","#F9DF30","gelb",TRUE,4,"congruent","preprocessed_train_data.csv","id1207",441,0,0,-478,100.609265747549,332.399999980116,100.609265747549,332.399999980116,-0.336737822452523,449.600000019884,33.7934734827928,36506,0,0,0,0,468.800000010058,0,0,693.321814383615,5.21243314022125,349.600000019884,0,0,0.0487800937488618,332.399999980116,-0.0925773562322526,415.600000019884
19,"de",835.679999999935,21,"female","blau","blau","blau","gelb","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1208",612,0,0,-570,-131.978052904268,265,10.2253802188182,485,-131.978052904268,265,-51.2111101076582,-76301,1,1,0,0,641,0,0,930.324392713953,4.91934955049954,188,0,0,0.100428096906221,188,-0.0599541953473053,219
10,"de",1437,20,"female","grün","grün","grün","lila","#22AF48","grün",TRUE,4,"congruent","preprocessed_train_data.csv","id1209",359,-453,0,-485,653.785166827425,284,653.785166827425,284,0,0,307.09487519205,115192,2,3,2,0,996,0,72,1591.38384717141,9.3824970023976,478,0,0,0.828707194900556,478,-0.842265263910485,502
16,"de",622.625000023749,24,"female","rot","rot","gelb","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1210",10,-382,0,-475,106.762682116681,349.5,106.762682116681,349.5,0,0,45.4040603606165,42132.5,1,0,1,0,531.400000029942,0,0,660.580222588435,3.24366155971356,365.600000019884,0,0,0.0529169105916174,315.800000009825,-0.0409894206254773,399.5
19,"de",738.419999999925,21,"female","blau","blau","lila","blau","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1211",0,-470,0,-545,-31.8062417314754,125,8.59421603797183,63,-31.8062417314754,125,-8.90117488227655,-8465,0,0,0,0,360,0,0,727.326832494709,5.20253844291419,78,0,0,0.11481211249832,16,-0.106672573340856,140
10,"de",1062,20,"female","rot","rot","rot","blau","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1212",402,-250,0,-456,461.30764010716,380,461.30764010716,380,0,0,122.344293755455,3726.5,2,2,2,0,656,0,16,1634.40248870961,9.375,429,0,0,0.73649851042722,251,-0.655049849674834,453
16,"de",656.286999988137,24,"female","lila","blau","lila","blau","#0F89CA","blau",TRUE,4,"incongruent","preprocessed_train_data.csv","id1213",0,-522,5,-437,78.4504310905175,433.800000011921,78.4504310905175,433.800000011921,-5.11770558015546,292.400000035996,25.6381185266057,30861.5,0,1,0,1,577.900000035996,0,0,710.991975323907,3.87421927567555,336,0,0,0.208914913871066,297,-0.0644578150145504,366.800000011921
19,"de",850.260000000009,21,"female","gelb","gelb","gelb","grün","#F9DF30","gelb",TRUE,4,"congruent","preprocessed_train_data.csv","id1214",567,0,0,-581,76.3101185999832,234,76.3101185999832,234,-11.5111873820314,14,33.8223840818142,26549,0,0,0,0,390,0,0,835.770052758899,5.35714285714286,0,0,0,0.0752747310951733,172,-0.102791587797047,342
10,"de",856,20,"female","grün","grün","lila","grün","#22AF48","grün",TRUE,4,"congruent","preprocessed_train_data.csv","id1215",1,-353,0,-388,121.990211431636,88,121.990211431636,88,0,0,56.3145178282956,44207,1,0,1,0,437,0,24,598.90911927449,5.72412657092766,72,0,0,0.470899470899471,33,-0.781569224628285,280
16,"de",758.778000000049,24,"female","grün","blau","grün","blau","#0F89CA","blau",TRUE,4,"incongruent","preprocessed_train_data.csv","id1216",1,-441,0,-443,58.9520773731658,332.5,58.9520773731658,332.5,0,0,24.2599896764665,22837,1,0,1,0,707.899999975925,0,0,652.087377034738,3.51704676785659,315.399999975925,0,0,0.0425660672213372,282.399999975925,-0.0629505137960502,384.5
19,"de",778.399999999907,21,"female","blau","blau","rot","blau","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1217",48,-645,0,-646,87.6505422408698,110,87.6505422408698,110,-24.6265883485014,297,19.4041435125876,21888,1,0,1,0,406,0,0,999.58365910159,7.76592366125885,172,0,0,0.123573420833772,172,-0.176804329827498,204
10,"de",782,20,"female","lila","grün","lila","grün","#22AF48","grün",TRUE,4,"incongruent","preprocessed_train_data.csv","id1218",0,-529,0,-406,85.5960393321233,73,85.5960393321233,73,-0.849146071643121,284,23.0229281363185,35392,1,1,0,0,324,0,33,707.455404347502,9.38416218956173,65,0,0,0.818777022171634,65,-0.377254336806919,138
16,"de",724.035000011907,24,"female","gelb","lila","gelb","lila","#8632eb","lila",TRUE,4,"incongruent","preprocessed_train_data.csv","id1219",96,-516,0,-420,213.315623671913,175,213.315623671913,175,0,0,93.1417501070941,75340,1,0,1,0,439.900000035996,0,0,884.871569623688,5.26077762787974,258.900000035996,0,0,0.0584839574546501,208.900000035996,-0.072864780460592,292
10,"de",840,20,"female","blau","blau","grün","blau","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1220",0,-456,0,-466,73.1153181135035,89,73.1153181135035,89,0,0,16.9211469749262,30859.5,1,1,0,0,438,0,65,685.989199339265,9.125,81,0,0,0.508439739870503,81,-0.679541279235806,65
19,"de",1395.15999999992,21,"female","rot","blau","blau","rot","#0F89CA","blau",TRUE,4,"incongruent","preprocessed_train_data.csv","id1221",726,-481,0,-676,811.411695532668,969,811.411695532668,969,0,0,321.79796506858,343247.5,3,1,3,0,1235,0,0,2807.41692889595,12.1061967603372,1064,0,0,0.336056872061083,767,-0.32394346064898,782
16,"de",657.671000023838,24,"female","blau","blau","blau","grün","#0F89CA","blau",TRUE,4,"congruent","preprocessed_train_data.csv","id1222",472,0,1,-478,20.0903637705886,300.5,20.0903637705886,300.5,-1.41418535729544,10.9000000359956,5.47587456506448,6572.5,0,1,0,1,558.200000047917,0,0,679.628230269714,6.2144490634834,366.900000035996,0,0,0.0855549068429769,350,-0.113590692496425,401
10,"de",698,20,"female","rot","rot","rot","lila","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1223",384,0,0,-379,60.0295746031371,105,60.0295746031371,105,-2.14444293614392,259,18.6569364396219,17401,0,0,0,0,299,0,8,558.835266406197,5.68578270777208,48,0,0,0.32481380612062,48,-0.449244692647523,129
19,"de",746.080000000075,21,"female","rot","rot","grün","rot","#EE224A","rot",TRUE,4,"congruent","preprocessed_train_data.csv","id1224",15,-496,0,-612,-81.5429840278522,375,46.1360952037527,297,-81.5429840278522,375,-3.56062299865506,-25696,1,0,1,0,546,0,0,853.939753547577,7.90278948426776,328,0,0,0.373697353367251,297,-0.148157982542989,342
19,"de",652.219999999972,21,"female","rot","rot","rot","gelb","#EE224A","rot",TRUE,5,"congruent","preprocessed_train_data.csv","id1225",594,0,3,-597,-103.34969574513,423,0,0,-103.34969574513,423,-37.2500894122576,-37793.5,1,1,0,1,579,0,0,897.665559951711,10.8401020521026,376,0,0,0.191290082732916,361,-0.222591507676431,423
16,"de",745.888999976218,24,"female","lila","lila","rot","lila","#8632eb","lila",TRUE,5,"congruent","preprocessed_train_data.csv","id1226",195,-414,0,-578,352.140862662603,415.299999960233,352.140862662603,415.299999960233,0,0,124.446496709289,162901.5,1,0,1,0,675.399999980116,0,0,1076.27669349778,5.46936644361825,499.299999960233,0,0,0.072623425365536,316.099999970058,-0.104589361011393,532.599999970058
10,"de",1549,20,"female","lila","lila","rot","lila","#8632eb","lila",TRUE,5,"congruent","preprocessed_train_data.csv","id1227",0,-452,0,-467,70.287362395269,713,70.287362395269,713,0,0,27.7567084505513,33439.5,0,2,0,0,867,0,145,686.519626771407,7.28225583181475,689,0,0,0.439199321594086,666,-0.453121472708627,713
16,"de",586.833000000101,24,"female","gelb","gelb","grün","gelb","#F9DF30","gelb",TRUE,5,"congruent","preprocessed_train_data.csv","id1228",0,-413,0,-455,86.3712644825558,137.900000029942,86.3712644825558,137.900000029942,0,0,32.7856254415922,32037.5,0,0,0,0,313.100000019884,0,0,643.957915121366,4.26051308743342,172,0,0,0.060745307091977,38.900000029942,-0.190695190632496,1.30000000982545
10,"de",691,20,"female","grün","lila","grün","lila","#8632eb","lila",TRUE,5,"incongruent","preprocessed_train_data.csv","id1229",0,-333,0,-421,110.72149813295,89,110.72149813295,89,0,0,39.6520414507599,40913,0,1,0,0,292,0,65,599.829932909525,7.42857142857143,57,0,0,0.434886738458264,40,-0.521346447603511,81
19,"de",1277.12000000011,21,"female","blau","gelb","blau","gelb","#F9DF30","gelb",TRUE,5,"incongruent","preprocessed_train_data.csv","id1230",643,-565,3,-581,857.013418798096,828,857.013418798096,828,-88.3883476483184,531,244.381154340794,76449,3,5,3,1,1078,0,0,3088.53343718591,13.0666666666667,1016,0,0,0.247269531645465,938,-0.355555555555556,1031
16,"de",647.652000023751,24,"female","blau","blau","blau","grün","#0F89CA","blau",TRUE,5,"congruent","preprocessed_train_data.csv","id1231",505,0,0,-507,74.5227604507841,382.300000009825,74.5227604507841,382.300000009825,-1.4170056836389,49.3000000098255,26.9157294980053,28200,0,0,0,0,572.5,0,0,739.488387523933,5.11243973862875,482.100000019884,0,0,0.0648541394975369,465.200000039767,-0.0968346789859732,532
10,"de",689,20,"female","blau","rot","rot","blau","#EE224A","rot",TRUE,5,"incongruent","preprocessed_train_data.csv","id1232",431,0,0,-429,14.3824148273452,137,14.3824148273452,137,-0.778718202075807,202,5.8022620152495,6107.5,0,1,0,0,332,0,0,612.645151189231,7.19760762722973,99,0,0,0.39993406618613,49,-0.389240840422591,105
19,"de",727.860000000102,21,"female","grün","grün","grün","rot","#22AF48","grün",TRUE,5,"congruent","preprocessed_train_data.csv","id1233",542,0,0,-603,-145.270248886241,203,0,0,-145.270248886241,203,-56.2641989954313,-57212.5,2,0,0,0,422,0,0,884.992519079907,10.5529353473071,141,0,0,0.233472702268466,141,-0.373020156236277,156
16,"de",1015.10399997607,24,"female","grün","lila","grün","lila","#8632eb","lila",TRUE,5,"incongruent","preprocessed_train_data.csv","id1234",387,-382,0,-473,553.0230307774,688,553.0230307774,688,-31.8935666332709,452.800000010058,149.799068028296,25844.5,2,4,2,0,949.199999990175,0,0,2124.19787400755,9.64705882352941,632.199999990175,0,0,0.210034755148349,582.5,-0.267607505199264,666.100000020117
19,"de",1030.23999999999,21,"female","lila","rot","rot","lila","#EE224A","rot",TRUE,5,"incongruent","preprocessed_train_data.csv","id1235",707,0,0,-615,207.628357785035,719,207.628357785035,719,-185.577488605841,375,-16.7251982150177,-109096,2,1,0,0,1000,0,0,1631.73855106439,7.62909725983356,656,0,0,0.188113037280994,656,-0.191104293025312,672
10,"de",1367,20,"female","lila","lila","lila","gelb","#8632eb","lila",TRUE,5,"congruent","preprocessed_train_data.csv","id1236",633,-329,0,-405,505.984109972376,382,505.984109972376,382,-139.468071184159,640,163.101987122497,92507,2,3,1,0,996,0,81,1741.68370988188,10.730359966003,470,0,0,0.740189243823146,470,-0.611623506259176,494
16,"de",562.651000011945,24,"female","gelb","rot","rot","gelb","#EE224A","rot",TRUE,5,"incongruent","preprocessed_train_data.csv","id1237",449,0,2,-439,18.1877354100536,365.600000020117,18.1877354100536,365.600000020117,-10.8830210832945,165.699999990175,4.99791587030105,5301,0,1,0,1,480.900000029942,0,0,636.547131381553,2.26359978237362,266.100000020117,0,0,0.039889932049247,120.100000020117,-0.0445044867638325,465.800000010058
10,"de",882,20,"female","rot","rot","rot","blau","#EE224A","rot",TRUE,5,"congruent","preprocessed_train_data.csv","id1238",439,0,0,-365,175.638549872345,210,175.638549872345,210,-15.4313201134417,348,48.5773490670997,31786,2,0,0,0,518,0,15,712.577109498876,5.49582401762038,292,0,0,0.359375,251,-0.538702245433705,299
19,"de",1127.30000000005,21,"female","grün","gelb","gelb","grün","#F9DF30","gelb",TRUE,5,"incongruent","preprocessed_train_data.csv","id1239",684,-468,2,-582,746.814845687428,609,746.814845687428,609,-12.3248454852349,234,244.243231397141,272376,2,3,2,1,1000,0,0,2031.38804083047,12.9399152334936,781,0,0,0.243592534393137,781,-0.391759072580645,828
16,"de",558.645000011893,24,"female","gelb","gelb","gelb","blau","#F9DF30","gelb",TRUE,5,"congruent","preprocessed_train_data.csv","id1240",399,0,0,-386,21.3471938886071,146,21.3471938886071,146,-2.0624873008569,13.6000000198837,5.60990857520594,5898.5,0,0,0,0,372.600000019884,0,0,558.481238168976,4.40901875328083,129,0,0,0.09111386507807,112.100000019884,-0.0584538314078782,262.300000009825
19,"de",760.520000000019,21,"female","blau","rot","rot","blau","#EE224A","rot",TRUE,5,"incongruent","preprocessed_train_data.csv","id1241",698,0,0,-543,-154.895682056935,281,0,0,-154.895682056935,281,-50.6516897151579,-66833,1,0,0,0,469,0,0,970.573099165827,11.0209900744998,219,0,0,0.445932324082644,219,-0.152905131433146,266
10,"de",784.000000000233,20,"female","rot","lila","rot","lila","#8632eb","lila",TRUE,5,"incongruent","preprocessed_train_data.csv","id1242",0,-476,0,-467,57.4134272629084,82,57.4134272629084,82,-0.679955352697337,389,22.0618216830422,28927,1,1,0,0,397,0,24,732.411017943924,9.93887569094211,97,0,0,0.619670632855001,91,-0.954248697077361,105
