,subject_nr,Condition,xpos_max,xpos_min,ypos_max,ypos_min,MAD,MAD_time,MD_above,MD_above_time,MD_below,MD_below_time,AD,AUC,xpos_flips,ypos_flips,xpos_reversals,ypos_reversals,RT,initiation_time,idle_time,total_dist,vel_max,vel_max_time,vel_min,vel_min_time,acc_max,acc_max_time,acc_min,acc_min_time
450,33,1,327,0,0,-343,12.6525487480155,47.0,12.6525487480155,47.0,-8.77828598928362,140.0,-0.538464431865276,-597.0,0,0,0,0,297.0,0.0,0.0,477.885768640388,5.4375,93.0,0,0,0.13735378367056,93.0,-0.154595223415947,109.0
451,35,1,143,-441,0,-473,284.276161321771,375.800000190036,284.276161321771,375.800000190036,-0.681932490618987,559.100000142993,98.1352969574385,89108.0,1,0,1,0,572.800000190036,0.0,0.0,930.813331868631,6.1609540719512,441.800000190036,0,0,0.108543186236055,408.800000190036,-0.303083860292783,559.100000142993
452,5,1,481,0,0,-472,36.57203911561,94.0,36.57203911561,94.0,0.0,0.0,21.1978637660563,19086.0,0,0,0,0,344.0,0.0,0.0,685.084554276584,7.60263112349928,16.0,0,0,0.197710681826834,16.0,-0.360732072736829,31.0
453,35,1,255,-403,10,-493,404.45486911947,432.700000047975,404.45486911947,432.700000047975,-4.0062451555833,201.799999952025,96.9362657374903,142913.0,1,1,1,1,614.200000047975,0.0,0.0,1131.82896690414,7.32957408380596,482.700000047975,0,0,0.156204170993784,448.700000047975,-0.15732113533384,399.099999904982
454,33,0,134,-436,0,-251,212.953028869866,156.0,212.953028869866,156.0,-0.866648501757275,391.0,80.6340033071447,66851.0,1,0,1,0,499.0,0.0,0.0,805.163216983951,5.50567888638631,234.0,0,0,0.203209614926974,156.0,-0.235261208031563,265.0
455,5,1,0,-546,0,-420,-32.6804967815435,280.0,0.0,0.0,-32.6804967815435,280.0,-16.3312156387592,-9516.5,0,0,0,0,453.0,0.0,0.0,696.804848290637,5.97513365726845,0.0,0,0,0.0840691105769096,45.0,-0.152646428156079,62.0
456,35,1,472,-1,0,-518,121.40281799345,298.90000009595,121.40281799345,298.90000009595,0.0,0.0,47.9950835820351,55556.0,3,0,1,0,424.100000142993,0.0,0.0,759.134402488259,5.84724819198613,331.90000009595,0,0,0.084091803810698,298.90000009595,-0.125526263478754,382.0
457,33,1,273,-3,0,-300,24.658441328169,79.0,24.658441328169,79.0,0.0,0.0,8.01027779541056,4578.5,1,0,1,0,390.0,0.0,0.0,417.673969854926,4.12310562561766,94.0,0,0,0.171117108108477,94.0,-0.092534311509911,187.0
458,5,0,481,0,0,-393,18.6851171958872,79.0,18.6851171958872,79.0,-7.63117831367444,204.0,4.57008900326365,5332.0,0,0,0,0,328.0,0.0,0.0,625.148045804341,10.393244500636,16.0,0,0,0.538954326145168,16.0,-0.487032262170826,32.0
459,35,0,516,-60,0,-536,250.38885439003,352.300000190036,250.38885439003,352.300000190036,0.0,0.0,120.003137974465,113345.5,2,0,2,0,494.100000142993,0.0,0.0,938.004513786209,6.57798572465551,435.100000142993,0,0,0.129308727455903,419.100000142993,-0.136387124200218,468.200000047043
460,33,0,0,-307,0,-252,7.53811888504958,141.0,7.53811888504958,141.0,0.0,0.0,2.69438124124939,1823.0,0,0,0,0,391.0,0.0,16.0,399.765883004026,3.90668941972896,141.0,0,0,0.0971996887189327,94.0,-0.1917819251431,187.0
461,5,0,421,0,0,-447,16.2659360721379,79.0,16.2659360721379,79.0,-15.55588920315,204.0,1.15660826470761,1644.5,0,0,0,0,438.0,0.0,0.0,620.73548259459,4.02531054702615,16.0,0,0,0.107526527043933,16.0,-0.102633767517652,32.0
462,35,1,488,0,0,-485,68.4618548837911,382.799999952957,68.4618548837911,382.799999952957,-0.805211294516707,498.799999952957,21.3033283087756,30008.5,0,0,0,0,563.199999809964,0.0,0.0,712.693887454032,6.70717221856948,398.799999952957,0,0,0.137243850650927,398.799999952957,-0.131617648880272,448.799999952957
463,33,0,273,0,0,-279,-11.4744354901186,63.0,1.52172687678729,189.0,-11.4744354901186,63.0,-2.35356806908938,-2600.5,0,0,0,0,297.0,0.0,31.0,392.087268124182,4.9073446231134,47.0,0,0,0.166439733904935,16.0,-0.154107914185182,63.0
464,5,1,0,-486,0,-431,-5.10020153825291,47.0,1.78268438916296,125.0,-5.10020153825291,47.0,-0.716101342854606,-1091.5,0,0,0,0,296.0,0.0,0.0,650.081844974683,5.90583662574575,15.0,0,0,0.229819429142288,15.0,-0.156983009424333,125.0
465,35,0,221,-419,0,-474,357.495533414861,379.799999952957,357.495533414861,379.799999952957,0.0,0.0,144.750093201476,119885.5,1,0,1,0,552.600000142993,0.0,0.0,1046.40681842843,6.08276253029822,463.600000142993,0,0,0.101015394300131,246.600000142993,-0.115917758069628,529.600000142993
466,33,0,231,0,0,-264,-14.4871013731074,62.0,0.282216260515063,203.0,-14.4871013731074,62.0,-5.40130565263582,-3063.0,0,0,0,0,234.0,0.0,0.0,352.591619765659,3.625,31.0,0,0,0.0995042502555422,31.0,-0.078777934575265,47.0
467,5,0,447,0,0,-427,22.6392893226881,94.0,22.6392893226881,94.0,-20.601025332221,328.0,-4.68237322451556,1344.5,0,0,0,0,531.0,0.0,0.0,626.573827063167,3.17560143035055,63.0,0,0,0.110288911458543,16.0,-0.0790915081663736,78.0
468,35,1,470,0,0,-485,97.6534471026601,398.700000047975,97.6534471026601,398.700000047975,-2.88436058189067,552.700000047975,47.0436339875571,42542.0,1,0,0,0,656.5,0.0,0.0,717.529366460179,4.04882497971464,498.700000047975,0,0,0.0696241099528853,498.700000047975,-0.122430626925763,552.700000047975
469,33,1,167,-361,0,-305,278.709485503386,234.0,278.709485503386,234.0,0.0,0.0,130.377975979283,84312.5,1,1,1,0,422.0,0.0,0.0,830.299655989714,6.12825877028341,250.0,0,0,0.231023388311903,250.0,-0.186860062077261,140.0
470,5,0,402,0,0,-432,-15.5767974047494,30.0,10.7065063101835,94.0,-15.5767974047494,30.0,1.10827083362773,-2633.0,0,0,0,0,280.0,0.0,0.0,593.709474884235,11.2256681315635,14.0,0,0,0.607888766450981,14.0,-0.540545444722028,30.0
471,35,0,263,-375,7,-503,391.34681146227,505.799999952957,391.34681146227,505.799999952957,-4.19826133209365,187.899999857007,119.174806625002,157059.5,2,2,2,2,765.199999809964,0.0,0.0,1129.11525043547,7.42008055194624,538.899999857007,0,0,0.18053022505168,538.899999857007,-0.148458452731054,588.899999857007
472,33,1,0,-314,0,-291,25.8533259565904,62.0,25.8533259565904,62.0,0.0,0.0,9.93565319342371,7380.5,0,1,0,0,296.0,0.0,0.0,436.40313937919,7.16000174580984,46.0,0,0,0.148169725243092,15.0,-0.258945134329566,62.0
473,5,1,0,-513,0,-419,37.8143857084559,79.0,37.8143857084559,79.0,-0.283830579038993,314.0,14.446448065092,13497.5,0,0,0,0,345.0,0.0,0.0,668.520049034334,5.75875553449896,33.0,0,0,0.0696899940376822,267.0,-0.113150428356065,64.0
474,35,1,155,-615,0,-505,287.891982868928,398.900000095018,287.891982868928,398.900000095018,-2.21689014033442,565.5,121.532837599599,111755.0,2,0,1,0,676.0,0.0,0.0,1110.2461247854,8.25290006652883,498.700000047043,0,0,0.145649124195634,448.700000047043,-0.14553623453219,548.700000047043
475,33,1,0,-315,0,-297,14.0320814050023,47.0,14.0320814050023,47.0,0.0,0.0,7.09858235782471,4220.0,0,0,0,0,296.0,0.0,16.0,435.988220505531,6.11566710041063,30.0,0,0,0.13583233505807,30.0,-0.218626143063529,77.0
476,5,0,0,-445,0,-434,27.784948944487,157.0,27.784948944487,157.0,-13.4669566101731,47.0,7.9743593163562,1655.0,0,0,0,0,407.0,0.0,0.0,630.104044934285,4.49000626391545,16.0,0,0,0.127482455682898,16.0,-0.0994255619055168,94.0
477,33,0,0,-266,0,-254,9.87510868805618,110.0,9.87510868805618,110.0,0.0,0.0,5.52609542857973,2520.0,0,0,0,0,219.0,0.0,15.0,369.428398026216,8.75446314744656,16.0,0,0,0.453078989068595,16.0,-0.460086112515051,32.0
478,35,1,297,-469,0,-520,513.203307770303,386.09999990405,513.203307770303,386.09999990405,-0.815848801065285,662.700000047043,193.029767508292,129604.0,4,1,1,0,670.200000047043,0.0,0.0,1405.23042394923,8.22961989393288,496.700000047043,0,0,0.118516055219814,463.700000047043,-0.149614440826404,546.700000047043
479,5,0,0,-507,0,-458,56.9904609709273,155.0,56.9904609709273,155.0,-4.33670799365293,15.0,25.1290493465496,15884.5,0,0,0,0,358.0,0.0,0.0,697.367910394308,5.56916735248637,15.0,0,0,0.130374174914777,15.0,-0.124186555141224,31.0
480,35,0,458,-7,0,-495,130.438240258458,449.199999809964,130.438240258458,449.199999809964,0.0,0.0,65.569964466206,49245.5,3,0,1,0,676.799999952957,0.0,0.0,763.695892096604,3.02410445474993,282.899999857007,0,0,0.0530862327091995,480.5,-0.115831716212042,80.5
481,33,0,0,-316,0,-330,9.29747511710782,45.0,9.29747511710782,45.0,-3.32240283139587,92.0,1.06041118037635,1910.5,0,0,0,0,374.0,0.0,63.0,457.893484817882,9.10034760493314,31.0,0,0,0.302687563340721,31.0,-0.312122338385112,45.0
482,5,0,163,-653,0,-409,379.244235841021,484.0,379.244235841021,484.0,-101.662316145822,702.0,105.888320909515,98280.0,4,4,3,0,953.0,0.0,0.0,1692.46960084489,15.213111960089,547.0,0,0,0.404265462229488,547.0,-0.662718139817135,561.0
483,35,1,21,-463,0,-545,131.623219715927,449.300000190036,131.623219715927,449.300000190036,0.0,0.0,53.0661011912768,54574.0,3,1,2,0,729.800000190036,0.0,0.0,793.757536163425,4.20007440410286,566.300000190036,0,0,0.0508800055416195,449.300000190036,-0.0678479256045661,615.5
484,33,1,291,0,0,-290,-8.12502216683781,78.0,2.19555721824077,31.0,-8.12502216683781,78.0,-2.67229287649356,-1508.0,0,0,0,0,328.0,0.0,0.0,412.200256136014,4.29252620842319,62.0,0,0,0.140243098580259,31.0,-0.119025285100334,78.0
485,5,0,0,-388,0,-415,88.7212619987179,157.0,88.7212619987179,157.0,0.0,0.0,49.6468151815895,31997.0,0,0,0,0,406.0,0.0,0.0,603.519238190088,2.98142396999972,0.0,0,0,0.0775456897273228,360.0,-0.0646337868591389,390.0
486,33,1,0,-324,0,-339,7.88814125633174,31.0,7.88814125633174,31.0,0.0,0.0,2.61445287382068,2104.0,0,0,0,0,218.0,0.0,0.0,469.408388192731,4.89494206874806,0.0,0,0,0.0278175594312365,125.0,-0.137100148130058,93.0
487,35,1,413,-371,0,-422,589.62889138077,570.799999952957,589.62889138077,570.799999952957,0.0,0.0,276.752877269728,118293.0,1,2,1,0,928.699999809964,0.0,0.0,1403.89156464094,8.76648225188783,848.799999952957,0,0,0.166482329341169,819.799999952957,-0.1517060343514,898.799999952957
488,5,0,0,-392,0,-443,33.8306588201729,110.0,33.8306588201729,110.0,0.0,0.0,19.3450273108107,12161.5,0,0,0,0,265.0,0.0,0.0,601.271674795924,6.87184270936277,62.0,0,0,0.211385124504921,16.0,-0.281652259055557,77.0
489,33,0,11,-295,0,-274,118.459309286346,157.0,118.459309286346,157.0,-1.48533583710089,407.0,45.9501830814253,32761.0,2,2,2,0,469.0,0.0,47.0,493.369739040254,3.3172136274289,141.0,0,0,0.0830833567885127,141.0,-0.117723738019242,79.0
490,5,1,425,0,0,-425,12.0208152801713,62.0,12.0208152801713,62.0,-7.07106781186548,188.0,0.744322927564787,2970.0,0,0,0,0,312.0,0.0,0.0,603.281167197732,7.51352946357436,62.0,0,0,0.114206929728603,62.0,-0.375130724400442,78.0
491,35,0,358,-628,0,-475,582.053594521269,1517.89999985701,582.053594521269,1517.89999985701,-6.10332051758947,1726.70000004704,180.913702274273,41563.0,4,5,3,0,1835.59999990405,0.0,0.0,2557.35099220214,10.8829888526444,1651.5,0,0,0.190758084699002,1618.39999985701,-0.329467731053897,1.5
492,35,1,464,0,0,-554,36.2004789073468,144.700000048033,36.2004789073468,144.700000048033,-3.37372964740488,261.599999904982,11.3114115124381,13560.0,0,0,0,0,283.599999904982,0.0,0.0,729.000094234627,5.70121971599061,161.599999904982,0,0,0.0885011195878206,144.700000048033,-0.113898931528183,227.700000048033
493,33,0,0,-362,0,-353,18.4920970562615,63.0,18.4920970562615,63.0,0.0,0.0,7.93775738345512,6658.0,0,0,0,0,265.0,0.0,0.0,509.578326688403,4.8006164570133,32.0,0,0,0.223588161519296,15.0,-0.135498056740855,109.0
494,5,1,0,-430,0,-406,42.6659585075924,125.0,42.6659585075924,125.0,0.0,0.0,25.9019163133838,15168.0,0,0,0,0,312.0,0.0,0.0,600.54577984438,6.44235254002759,15.0,0,0,0.252491878208596,15.0,-0.190713605912726,31.0
495,35,1,507,0,0,-475,79.2043225190519,415.400000096066,79.2043225190519,415.400000096066,0.0,0.0,30.9437150090455,32794.0,2,0,0,0,525.400000096066,0.0,0.0,733.754797291783,7.40196342195772,449.400000096066,0,0,0.112155825804905,415.400000096066,-0.136629379051325,499.299999953015
496,33,1,0,-352,0,-262,43.3041788516794,62.0,43.3041788516794,62.0,-0.0182314193670631,204.0,10.7884424104752,10228.0,0,0,0,0,250.0,0.0,0.0,448.896513024415,4.36472006547957,62.0,0,0,0.0730377294733449,31.0,-0.185168738721099,78.0
497,5,0,0,-414,0,-462,47.517973557785,63.0,47.517973557785,63.0,0.0,0.0,22.0778921770174,19360.0,0,0,0,0,281.0,0.0,0.0,631.021024805533,6.12825877028341,63.0,0,0,0.156270721265438,15.0,-0.160257647379544,78.0
498,35,0,543,-9,0,-470,92.0592997776408,438.899999856949,92.0592997776408,438.899999856949,-3.9838103952903,571.0,26.676181213857,43030.0,1,0,1,0,644.099999903934,0.0,0.0,768.001727727263,6.01267404196736,472.0,0,0,0.0932262397579364,455.899999856949,-0.0905701773878532,538.899999856949
499,33,1,250,0,0,-279,-6.17423775905073,93.0,4.44982894264487,297.0,-6.17423775905073,93.0,0.111579394002731,-435.5,0,0,0,0,422.0,0.0,0.0,376.869259834964,3.76351730433115,109.0,0,0,0.134411332297541,109.0,-0.188263521832528,125.0
500,5,1,0,-459,0,-501,12.397864538257,156.0,12.397864538257,156.0,-1.98242207182244,16.0,5.02162080932572,3389.0,0,0,0,0,375.0,0.0,0.0,681.121114822498,6.87184270936277,63.0,0,0,0.146916778114046,63.0,-0.248642102382571,94.0
501,35,1,29,-436,0,-427,60.1163752249079,315.400000096066,60.1163752249079,315.400000096066,-7.44756795042403,415.400000096066,18.7395229566214,12947.0,1,0,1,0,482.600000143051,0.0,0.0,664.638193029046,5.86992990172985,382.400000096066,0,0,0.0596700609817793,382.400000096066,-0.106285338255467,415.400000096066
502,33,0,310,0,0,-341,-8.54294448375317,62.0,4.30510588157638,219.0,-8.54294448375317,62.0,-0.586720159207895,-1040.5,0,0,0,0,281.0,0.0,0.0,462.525471642365,4.60193196144595,94.0,0,0,0.105923056926244,62.0,-0.163684084925368,156.0
503,5,1,0,-484,0,-470,31.0530234488629,78.0,31.0530234488629,78.0,-2.33601742030585,313.0,10.1008790474573,9211.5,0,0,0,0,437.0,0.0,0.0,682.871009478666,3.40008141567492,93.0,0,0,0.153162861670249,15.0,-0.110404526489066,31.0
504,35,0,263,-492,0,-463,413.333147519498,270.0,413.333147519498,270.0,-2.47380398103006,420.799999952957,139.61661144618,111229.0,2,1,1,0,553.399999857007,0.0,0.0,1203.65497665669,9.6709832157855,354.0,0,0,0.159845806801719,337.0,-0.206021213555265,387.699999809964
505,33,0,274,-67,0,-303,121.859381002348,141.0,121.859381002348,141.0,-5.56936509254326,406.0,42.1587307466625,19929.5,2,0,1,0,517.0,0.0,32.0,527.167450038169,4.58811303805824,203.0,0,0,0.160560578321466,203.0,-0.0948431836058614,219.0
506,5,0,0,-480,0,-486,10.9182208126629,125.0,10.9182208126629,125.0,-1.24729473483357,250.0,2.69661608164723,2736.0,0,0,0,0,313.0,0.0,0.0,684.09962604781,6.17989572008389,63.0,0,0,0.134873942767803,63.0,-0.143865538952323,78.0
507,33,1,236,0,0,-282,-13.9017789746479,47.0,0.500377020996712,188.0,-13.9017789746479,47.0,-3.62731502679057,-2868.5,0,0,0,0,234.0,0.0,0.0,369.437395248023,3.75884373843872,0.0,0,0,0.0075895211538757,47.0,-0.0557735050474412,78.0
508,35,1,116,-376,0,-447,262.5736348333,465.0,262.5736348333,465.0,0.0,0.0,114.839449974477,74602.5,1,0,1,0,609.900000096066,0.0,0.0,834.584420279582,5.59889747639956,517.900000096066,0,0,0.127028232527552,500.799999953015,-0.150222756026322,583.900000096066
509,35,0,14,-453,0,-433,133.894788325727,390.399999856949,133.894788325727,390.399999856949,-0.722884407689018,511.5,47.6631079157501,54026.0,1,0,1,0,531.0,0.0,0.0,705.933969156763,5.44554673460382,423.399999856949,0,0,0.0795684890228359,406.5,-0.108515552579828,489.399999856949
510,33,0,279,0,0,-310,-21.258212582669,78.0,0.0,0.0,-21.258212582669,78.0,-8.05235325101097,-5815.0,0,0,0,0,328.0,0.0,15.0,420.779864563224,4.76141902284509,31.0,0,0,0.159040658842129,31.0,-0.107724109320312,46.0
511,35,0,407,0,0,-434,38.2464584986563,465.600000143051,38.2464584986563,465.600000143051,-1.14120870630109,582.5,15.5399347547274,13836.5,0,0,0,0,631.600000143051,0.0,0.0,603.203643337878,4.06590483049371,515.5,0,0,0.0561481067529036,465.600000143051,-0.0769115330689255,548.600000143051
512,33,0,251,-1,0,-276,6.86476766011344,46.0,6.86476766011344,46.0,-1.14457469381822,281.0,2.86624587191451,1494.5,1,0,1,0,312.0,0.0,0.0,376.550424186413,3.76299830587259,124.0,0,0,0.0718042965502096,156.0,-0.110860593626103,140.0
513,5,1,0,-467,0,-481,14.4970918247808,95.0,14.4970918247808,95.0,0.0,0.0,7.75103668391762,5876.0,0,0,0,0,579.0,0.0,0.0,672.638905669921,2.8759539480164,173.0,0,0,0.0772299118535149,95.0,-0.119531415487912,188.0
514,33,1,0,-367,0,-387,-18.2456234743102,79.0,0.689045463580169,203.0,-18.2456234743102,79.0,-4.97987353378893,-4783.0,0,1,0,0,344.0,0.0,16.0,537.376279740803,7.14128271632956,16.0,0,0,0.206008475781972,16.0,-0.12379099393085,94.0
515,35,0,247,-410,0,-458,431.994827632388,581.200000048033,431.994827632388,581.200000048033,0.0,0.0,172.085537267471,116760.0,3,0,1,0,788.400000095018,0.0,0.0,1143.72122237567,8.48031067750021,666.200000048033,0,0,0.176829824760031,632.099999904982,-0.17817103381681,699.099999904982
516,5,1,0,-429,0,-444,11.341193559648,250.0,11.341193559648,250.0,0.0,0.0,5.86704418938332,3949.5,0,0,0,0,375.0,0.0,0.0,619.479441897123,4.02773587142951,15.0,0,0,0.130451506388553,15.0,-0.154408653992937,156.0
517,35,0,0,-456,0,-483,32.3599165934924,191.299999953015,32.3599165934924,191.299999953015,-4.79640354812126,275.199999809964,11.0823547141373,10129.5,0,0,0,0,321.299999953015,0.0,0.0,672.584844368622,5.69981484553283,191.299999953015,0,0,0.152638735314221,191.299999953015,-0.128116133448306,275.199999809964
518,33,0,221,0,0,-231,-18.273925722834,62.0,0.0,0.0,-18.273925722834,62.0,-6.64272334856711,-3622.5,0,0,0,0,234.0,0.0,0.0,322.665178332649,4.38079972721876,62.0,0,0,0.101555510088133,62.0,-0.188715515830168,78.0
519,5,0,307,0,0,-345,27.7902899363649,93.0,27.7902899363649,93.0,0.0,0.0,11.0858692493624,7963.0,0,0,0,0,343.0,0.0,0.0,467.974057185678,4.68791664814979,109.0,0,0,0.0746287770816483,109.0,-0.213227333346543,125.0
520,33,1,0,-303,0,-314,18.0839321550947,125.0,18.0839321550947,125.0,-1.85629008308539,219.0,4.86841394775202,5111.5,0,0,0,0,312.0,0.0,0.0,440.177316615865,4.78604742976916,140.0,0,0,0.113790140778165,62.0,-0.17158439881879,156.0
521,35,0,591,0,0,-463,55.8975561175676,337.600000143051,55.8975561175676,337.600000143051,-1.87541721902337,472.299999953015,34.1341251545507,22582.5,0,0,0,0,496.600000143051,0.0,0.0,772.635785055031,8.03967067136406,422.299999953015,0,0,0.128736837661469,389.400000096066,-0.205572684563126,455.600000143051
522,5,1,529,0,0,-463,52.7581258555599,93.0,52.7581258555599,93.0,-0.752488570131086,389.0,25.2616505921876,28318.0,0,0,0,0,405.0,0.0,0.0,727.699706382423,7.10633520177595,109.0,0,0,0.194573561908445,109.0,-0.20270660668149,125.0
523,33,1,253,-372,0,-307,350.132377726605,296.0,350.132377726605,296.0,0.0,0.0,158.358685260781,90320.5,1,0,1,0,531.0,0.0,0.0,984.386578048666,5.42012709978076,328.0,0,0,0.233989395297939,312.0,-0.230323924058322,438.0
524,35,0,341,-311,0,-471,505.519921548525,387.700000046985,505.519921548525,387.700000046985,0.0,0.0,229.094664750389,112779.5,1,2,1,0,706.399999856949,0.0,0.0,1198.99562609122,6.35403040771331,567.399999856949,0,0,0.131551961699399,567.399999856949,-0.0942263066680437,650.399999856949
525,5,1,389,0,0,-428,26.6596781186976,94.0,26.6596781186976,94.0,0.0,0.0,11.6760364703006,8586.5,0,0,0,0,234.0,0.0,0.0,582.615337187506,6.41419274048658,30.0,0,0,0.15131465807786,30.0,-0.147500195338683,47.0
526,35,0,0,-540,0,-474,98.1446916671964,382.700000048033,98.1446916671964,382.700000048033,0.0,0.0,34.7495823343312,31290.0,3,1,0,0,577.299999951967,0.0,0.0,809.091407191413,5.19906853244639,200.0,0,0,0.158342977339894,179.900000095018,-0.11789405731248,214.900000095018
527,33,1,270,0,0,-281,-8.05504902556947,62.0,0.777534200301852,249.0,-8.05504902556947,62.0,-2.67887778154867,-1737.5,0,0,0,0,296.0,0.0,0.0,390.539256146273,3.87011340632,47.0,0,0,0.0968431503660484,47.0,-0.0987994506334765,62.0
528,5,1,487,0,0,-408,16.3775431233712,94.0,16.3775431233712,94.0,-3.33846890578284,204.0,4.77317631154474,5591.5,0,0,0,0,329.0,0.0,0.0,638.871583469471,5.14889416390657,32.0,0,0,0.175178351032258,32.0,-0.116331643237299,110.0
529,35,0,427,0,0,-487,39.298324114748,428.700000048033,39.298324114748,428.700000048033,-0.0926373883976302,35.5,13.7366995087778,13960.0,0,0,0,0,600.700000048033,0.0,0.0,655.706424706345,3.70214564177872,511.700000048033,0,0,0.0637473144467005,599.200000048033,-0.0756849854709255,545.700000048033
530,33,0,312,0,0,-368,-33.0638561989874,94.0,0.0,0.0,-33.0638561989874,94.0,-11.9089576339583,-10102.5,0,0,0,0,250.0,0.0,0.0,488.301545478457,5.25441613206347,110.0,0,0,0.121581331893508,63.0,-0.199545576934172,142.0
531,5,0,0,-404,0,-432,24.9952348534367,142.0,24.9952348534367,142.0,0.0,0.0,13.2154739992888,9002.5,0,0,0,0,485.0,0.0,0.0,595.94958030431,2.88110764290403,110.0,0,0,0.0574979856380562,110.0,-0.0970212135195123,126.0
532,35,0,499,-16,0,-421,114.051432374125,307.700000048033,114.051432374125,307.700000048033,-4.61039754295693,441.5,42.0894066720643,40320.5,1,0,1,0,491.900000096066,0.0,0.0,726.730418411413,5.82927272623277,357.700000048033,0,0,0.086546003240157,357.700000048033,-0.0849617210899824,424.600000143051
533,33,1,253,0,0,-280,-13.6364418062076,62.0,0.0715475959517533,219.0,-13.6364418062076,62.0,-4.9205060961936,-3405.0,0,0,0,0,281.0,0.0,47.0,378.995685104852,4.05517502019881,47.0,0,0,0.105922273237127,15.0,-0.102174700758166,62.0
534,5,1,387,0,0,-414,11.418453682057,63.0,11.418453682057,63.0,0.0,0.0,4.09377415273872,3755.0,0,0,0,0,313.0,0.0,0.0,568.546760979205,5.00351438990636,47.0,0,0,0.0892012403098596,16.0,-0.114553548357874,63.0
535,33,0,376,0,0,-330,-19.407643132749,93.0,2.26412467201788,14.0,-19.407643132749,93.0,-5.20041135604107,-4720.5,1,1,0,0,311.0,0.0,0.0,505.702100932688,5.95425268190728,77.0,0,0,0.182213737184729,46.0,-0.275426586344674,93.0
536,35,0,514,-480,0,-543,657.866158706702,282.900000095018,657.866158706702,282.900000095018,0.0,0.0,246.57901372388,181845.0,2,2,2,0,725.5,0.0,0.0,1742.74885642132,5.88147052204889,199.600000142993,0,0,0.0738987023821286,116.600000142993,-0.17591834038123,516.5
537,5,1,474,0,0,-443,98.274113903121,170.0,98.274113903121,170.0,0.0,0.0,46.852627792174,35734.0,0,0,0,0,468.0,0.0,0.0,687.48599622205,3.43187671366233,250.0,0,0,0.101532027584348,15.0,-0.115944491539505,62.0
538,35,0,588,-216,0,-493,395.791687170745,325.100000142993,395.791687170745,325.100000142993,-6.78888661396869,492.600000142993,137.000846329558,156299.0,2,1,1,0,587.700000047043,0.0,0.0,1279.96273304081,7.98048534820709,408.600000142993,0,0,0.108472146804895,341.600000142993,-0.178003354929198,458.5
539,33,1,46,-361,0,-266,170.587094799193,140.0,170.587094799193,140.0,0.0,0.0,73.3599565473996,43652.0,1,0,1,0,453.0,0.0,0.0,605.391732987601,3.02361079211962,47.0,0,0,0.0924984164197537,47.0,-0.112512063727893,93.0
540,5,0,380,0,0,-400,55.933706301809,108.0,55.933706301809,108.0,0.0,0.0,32.2987247666311,19131.0,0,0,0,0,344.0,0.0,0.0,573.286488492999,4.50297863741286,61.0,0,0,0.0512331679784693,61.0,-0.12687871117779,78.0
541,35,1,193,-395,0,-469,347.599485053775,332.900000095018,347.599485053775,332.900000095018,0.0,0.0,131.449815587428,87519.0,1,0,1,0,493.900000095018,0.0,0.0,989.961291830982,7.35436388639968,399.600000142993,0,0,0.136473698625178,366.600000142993,-0.166281527531019,433.600000142993
542,33,1,271,0,0,-281,-8.98595525064043,63.0,0.204924863184518,142.0,-8.98595525064043,63.0,-3.32071426023977,-2085.5,0,0,0,0,188.0,0.0,0.0,390.914238273255,5.70886250588601,32.0,0,0,0.235144441755396,32.0,-0.176659879019709,94.0
543,5,0,389,0,0,-383,9.17379226280266,109.0,9.17379226280266,109.0,-3.12326593611791,14.0,3.72857044507156,666.5,0,0,0,0,265.0,0.0,0.0,547.97033313932,9.8553998523652,14.0,0,0,0.432779943211426,14.0,-0.434995156633786,30.0
544,35,1,460,0,0,-498,44.1483845690127,365.600000142993,44.1483845690127,365.600000142993,-1.58125854520486,80.8000001900364,16.7609321025095,20667.5,0,0,0,0,460.600000142993,0.0,0.0,687.970117599314,5.583800193731,365.600000142993,0,0,0.0856402570323516,332.700000047043,-0.102871705847174,432.600000142993
545,33,0,0,-304,0,-235,11.4147167268143,32.0,11.4147167268143,32.0,0.0,0.0,5.55200706767583,2948.0,0,0,0,0,219.0,0.0,0.0,386.162404746374,5.92096088297987,32.0,0,0,0.114871854573215,32.0,-0.189715482196282,47.0
546,5,1,0,-528,0,-506,-29.5413507259728,281.0,4.39209491445216,14.0,-29.5413507259728,281.0,-13.5621298892062,-7295.5,0,0,0,0,405.0,0.0,0.0,742.321355876759,6.69100375504304,62.0,0,0,0.17110391280162,62.0,-0.19419306709493,78.0
547,35,1,576,-139,0,-509,333.227856283126,434.600000142993,333.227856283126,434.600000142993,0.0,0.0,115.363410211753,130631.5,4,0,4,0,638.600000142993,0.0,0.0,1118.51656096385,6.59164827563026,517.600000142993,0,0,0.116252127248942,500.600000142993,-0.104927593132276,550.600000142993
548,33,0,0,-387,0,-310,51.6021125536787,93.0,51.6021125536787,93.0,0.0,0.0,16.8959654189002,17359.5,0,0,0,0,312.0,0.0,0.0,514.16669469988,4.70631640059399,108.0,0,0,0.136033002835961,78.0,-0.0816646125286093,140.0
549,5,1,262,-606,0,-419,341.476519299016,156.0,341.476519299016,156.0,-0.192739010503355,531.0,129.633222096226,139423.5,1,0,1,0,547.0,0.0,0.0,1250.02627517777,10.4442343544178,203.0,0,0,0.347882066343121,203.0,-0.308121386228769,47.0
