,subject_nr,Condition,xpos_max,xpos_min,ypos_max,ypos_min,MAD,MAD_time,MD_above,MD_above_time,MD_below,MD_below_time,AD,AUC,xpos_flips,ypos_flips,xpos_reversals,ypos_reversals,RT,initiation_time,idle_time,total_dist,vel_max,vel_max_time,vel_min,vel_min_time,acc_max,acc_max_time,acc_min,acc_min_time
1016,19,1,8,-687,92,-682,-76.9886584439086,360.0,71.2527634510571,610.0,-76.9886584439086,360.0,7.0545623121236,705.5,3,2,2,1,985.0,0.0,0.0,1258.62276711781,14.164904914965,422.0,0,0,0.676293460405408,422.0,-0.251107568404706,454.0
1017,16,0,5,-369,0,-517,68.6249507588176,320.0,68.6249507588176,320.0,-1.5098150399804,534.900000035996,18.3886760389022,22115.5,1,0,1,0,564.0,0.0,0.0,664.506357893475,3.95374669295859,320.0,0,0,0.0565508318415476,286.100000023958,-0.0417945553744363,402.800000011921
1018,19,1,635,0,0,-549,-144.103380426668,313.0,0.0302436393151095,16.0,-144.103380426668,313.0,-54.354435645352,-59033.0,1,0,0,0,532.0,0.0,0.0,920.129402138254,10.2301637328051,219.0,0,0,0.407332940483455,219.0,-0.179656458301388,297.0
1019,10,1,1,-412,0,-528,136.864254089945,89.0,136.864254089945,89.0,-0.74024729299879,534.0,44.3857570581823,69536.0,2,1,1,0,558.0,0.0,24.0,824.643371360879,8.16241385865725,81.0,0,0,0.365777963308762,121.0,-0.690949988086642,129.0
1020,16,1,494,0,0,-494,24.0416305603426,332.899999976042,24.0416305603426,332.899999976042,0.0,0.0,9.85530076278751,10451.5,0,0,0,0,471.800000012037,0.0,0.0,702.777649638343,6.20145442777314,332.899999976042,0,0,0.110914953301763,315.800000012037,-0.0778492832688265,415.800000012037
1021,19,1,422,-7,17,-444,-22.8637082009898,452.0,7.67746914561591,530.0,-22.8637082009898,452.0,-3.80940940398047,-4510.0,1,2,1,1,640.0,0.0,0.0,665.854948834608,6.21469620975892,391.0,0,0,0.163206897226875,327.0,-0.293415588179588,405.0
1022,10,0,72,-476,0,-468,261.314511659017,138.0,261.314511659017,138.0,0.0,0.0,103.958275306165,112265.0,3,2,1,0,721.0,0.0,16.0,1316.93487862757,6.55982088170096,130.0,0,0,0.384715476550617,130.0,-0.543543141260212,138.0
1023,10,0,383,0,0,-420,32.9111501709799,89.0,32.9111501709799,89.0,-0.673810365931769,244.0,10.7171655031039,10388.5,0,0,0,0,268.0,0.0,15.0,574.441728397625,6.50120181197292,65.0,0,0,0.368762819598127,24.0,-0.490532599495235,73.0
1024,19,1,624,0,0,-508,26.4119242809645,109.0,26.4119242809645,109.0,-4.81211042800179,266.0,10.356974034813,11612.0,0,0,0,0,313.0,0.0,0.0,811.356988005487,6.55902136341046,203.0,0,0,0.0608820280940462,78.0,-0.184008654514984,234.0
1025,16,1,371,-455,0,-492,571.800535833728,595.5,571.800535833728,595.5,-0.678961561337795,840.100000023958,207.239017188494,142836.5,1,0,1,0,841.200000047917,0.0,0.0,1471.75238422437,9.0555688298138,699.700000047917,0,0,0.149164639923421,699.700000047917,-0.168380143212273,765.400000035996
